date,txvolume_usd,adjustedtxvolume_usd,txcount,marketcap_usd,price_usd,exchangevolume_usd,generatedcoins,fees,activeaddresses,mediantxvalue_usd,medianfee,averagedifficulty,paymentcount,blocksize,blockcount
2/5/17,10023758.15,9679534.85,46542,1013830964,11.44,5942960,31598.4375,34.84082133,16952,9.591525916,0.000459996,1.18163E+14,28964,9809805,6077
2/6/17,19706003.45,19523140.48,47306,1005895324,11.35,5695440,31626.71875,35.86561362,16234,9.902511273,0.0004589,1.19234E+14,28413,9715929,6050
2/7/17,17437624.49,17116917.71,51866,1012984871,11.43,7629640,31491.40625,46.068715,16534,4.872456484,0.000525,1.19408E+14,28460,10958310,5998
2/8/17,16422851.29,15712261.68,51089,1023624584,11.54,9688630,31704.21875,43.71374165,16946,5.369596922,0.000494727,1.2024E+14,29021,10703509,6067
2/9/17,20012369.01,19383324.97,47873,1015209963,11.44,18400300,31430.9375,40.68162167,17020,8.917716122,0.0004813,1.21113E+14,28814,9824373,6029
2/10/17,24418358.95,23898373.24,52222,980657355.4,11.05,11914200,31496.40625,46.21940355,16930,6.811046148,0.000481795,1.24421E+14,30115,10481444,6040
2/11/17,13194014.16,12902768.03,46560,1002367059,11.29,7544520,31589.84375,38.49593317,15900,6.846358231,0.000486747,1.24729E+14,26352,9624141,6038
2/12/17,17426070.77,17111933.16,45319,1008025815,11.35,6264900,31569.6875,40.33677657,17003,10.65582163,0.0004589,1.2646E+14,26729,9519408,6059
2/13/17,17458769.97,16774110.65,55990,1011077247,11.38,7216520,31734.0625,61.46315439,18345,5.69,0.000525,1.27523E+14,32354,11068506,6070
2/14/17,50202835.83,40671470.41,58298,1003111245,11.29,42911500,31464.0625,49.83218435,19136,6.868562538,0.000525,1.29976E+14,32695,11527467,6023
2/15/17,61851771.85,40594553.79,55320,1159412064,13.04,18464700,31728.28125,90.52776102,19184,10.63733527,0.000487824,1.29591E+14,32165,11067514,6089
2/16/17,35769059.98,26005126.24,49674,1149506089,12.92,38002600,31539.84375,39.21124029,18257,12.92062437,0.0004589,1.29994E+14,30814,10052754,6052
2/17/17,36465775.12,18905507.26,49406,1147484711,12.9,11636500,31327.8125,38.84667406,18046,11.35801322,0.000477613,1.33278E+14,30264,9985264,6012
2/18/17,32738452.47,12590527.09,49398,1131310251,12.71,9370010,31211.71875,44.65269893,18025,12.70716517,0.0004589,1.35014E+14,29601,10636703,5999
2/19/17,33960093.08,14238909.86,48227,1141350625,12.82,7799740,31267.1875,36.31267429,17213,11.5326156,0.0004589,1.37219E+14,28732,9840820,6019
2/20/17,35681360.41,21605040.53,50152,1137442582,12.77,12994400,31387.8125,41.03446799,18490,8.789454134,0.0004589,1.37087E+14,30114,10202941,6015
2/21/17,53035266.85,24841744.05,58434,1099381645,12.34,15183300,31410.625,54.86547967,18249,3.936632528,0.000525,1.40244E+14,29690,12039199,6052
2/22/17,38193946.46,17466492.68,50372,1131072222,12.69,10360900,30993.59375,50.95434761,18192,6.616699251,0.000505387,1.40528E+14,28903,10685300,5968
2/23/17,35239775.02,13927990.91,47601,1123419804,12.6,14522300,31229.53125,43.35249304,17753,12.59868494,0.0004589,1.39771E+14,28636,10034842,6019
2/24/17,77204192.77,30732513.73,54081,1171067176,13.13,19574400,31263.59375,41.33923814,19638,11.58066,0.00046484,1.40244E+14,32144,10689890,6011
2/25/17,45962018.56,21138018.7,53245,1165194871,13.06,18533900,31553.90625,44.66242232,18688,7.519403227,0.000510211,1.42922E+14,30305,10632682,6039
2/26/17,56142300.08,19981531.13,51716,1206781786,13.52,20307500,31820.15625,39.37900438,18729,13.37912146,0.00045932,1.47403E+14,30453,10428933,6089
2/27/17,153076979.8,84532886.04,52642,1295306796,14.51,31667000,31246.40625,45.027386,20077,14.51418333,0.0004589,1.50763E+14,31996,10890528,5988
2/28/17,190834812.1,62982894.29,60277,1379781966,15.45,65478900,31856.09375,50.96269142,23020,15.45610262,0.0004589,1.54531E+14,37098,11818726,6107
3/1/17,197249064.1,49720393.4,59774,1416224326,15.85,44927500,31144.84375,54.94297165,24650,15.85,0.0004589,1.5261E+14,37478,13315849,5958
3/2/17,327264261.2,106252628.6,70779,1551737647,17.36,83627104,31628.4375,54.86269424,31684,17.36,0.00044139,1.5275E+14,46888,13391312,6061
3/3/17,335697814.7,89542203.05,64294,1702396930,19.04,95863400,31301.40625,46.4031228,26428,19.07545527,0.0004216,1.60218E+14,41388,12515103,6006
3/4/17,218270047.8,32800149.38,58756,1745909458,19.52,27341900,31172.65625,42.51942052,23539,19.52,0.000457306,1.58696E+14,37451,11129891,5985
3/5/17,173760226.9,21533967.28,57031,1655556973,18.5,26816300,31561.875,43.43870349,22807,18.480575,0.000446051,1.63957E+14,36549,11060432,6073
3/6/17,308046344.6,47484670.59,57020,1725375944,19.28,32432700,31153.125,41.35169202,23220,19.2866189,0.000453613,1.66365E+14,38178,10806979,5977
3/7/17,216436651.8,56709557.05,62589,1753085873,19.58,37972200,31068.75,43.80270862,21812,9.809176804,0.000458892,1.65933E+14,37700,11737289,5978
3/8/17,226583650.6,51148337.58,55386,1691261136,18.88,44304600,31325.9375,40.31748409,21959,18.89080245,0.0004216,1.70548E+14,36692,10826794,6016
3/9/17,256176712.7,34779405.58,64266,1491393632,16.64,31418400,30809.53125,49.7685971,25279,8.915056127,0.000458,1.73894E+14,40590,14247085,5928
3/10/17,254835887.3,70383100.51,65132,1590301653,17.74,87506800,31027.03125,55.57275643,24370,17.74150865,0.000431614,1.72946E+14,40829,13038231,5953
3/11/17,327341625.3,70347078.63,64803,1737023415,19.37,69150096,31235.46875,47.96142906,24575,19.3618646,0.00042136,1.75151E+14,41994,12087164,6002
3/12/17,534288589.4,59057084.95,66646,1924694904,21.46,74628896,30849.53125,48.52902672,26291,21.46668897,0.00042,1.77745E+14,43819,12091870,5919
3/13/17,490119756,176160224.9,81718,2108821518,23.5,255488000,31612.5,76.36274961,34428,23.55743533,0.000441,1.80235E+14,56473,14808393,6040
3/14/17,242053346,94694250.6,77155,2564833106,28.57,101797000,31216.09375,74.82260577,30114,28.55566672,0.00044419,1.79845E+14,50222,14505969,5961
3/15/17,251831227.6,99300614.88,81205,2572198894,28.65,170344000,31373.90625,64.30798953,31541,28.64985646,0.000424189,1.84132E+14,53168,14701161,5986
3/16/17,1199556336,315548886.2,109950,3175819113,35.36,454417984,31431.71875,85.39888598,44106,35.44759071,0.000434138,1.85854E+14,75173,18395200,5990
3/17/17,831838273.2,356386434.1,106635,4126810999,45.93,497534016,31841.875,88.9662026,43498,46.27319631,0.000433003,1.9281E+14,74498,17409797,6046
3/18/17,1159776011,234929549,89920,4212949623,46.87,262180000,31482.34375,60.51984456,36157,46.99008738,0.00042136,1.97601E+14,61242,15052704,5991
3/19/17,203759633.4,78451217.72,84599,3194735540,35.53,239430000,30994.53125,57.00351035,31708,35.487364,0.000435511,1.90867E+14,54811,14255536,5950
3/20/17,329262193.2,135630652.4,80264,4032388346,44.83,154700992,31670.3125,56.94921184,32278,44.85283493,0.0004216,1.99408E+14,53840,14049067,6066
3/21/17,595027468.1,103294045.4,84298,3914543476,43.51,91265400,31013.28125,64.21871893,32918,40.61818222,0.0004216,1.99631E+14,54515,14934961,5957
3/22/17,518982513.1,107854692.4,78821,3881441398,43.12,113952000,31375.46875,60.19647044,30382,43.0837792,0.00042136,2.01632E+14,51239,14229741,6008
3/23/17,519238135.1,98719994.46,82434,3832921648,42.57,100724000,30980.9375,60.99908204,30353,25.92593282,0.000441,2.10879E+14,51869,14860820,5914
3/24/17,739574555.4,171550658.8,87775,3930567356,43.64,297046016,30840.9375,73.2890179,36014,43.75885118,0.00042136,2.11E+14,59444,15119557,5913
3/25/17,686039725.1,145316677.2,84394,4827735418,53.58,223059008,31062.8125,58.09245301,33779,53.58306218,0.00042136,2.11205E+14,56877,14474351,5962
3/26/17,514122877.3,137593945.1,79534,4576272797,50.77,106859000,31172.34375,58.10472858,30235,29.46340259,0.000441,2.21175E+14,50042,14202407,5981
3/27/17,592432509.7,107412103.2,94570,4626100379,51.31,118978000,31005.3125,77.73924607,33516,14.20838095,0.000461244,2.31657E+14,54703,17235336,5951
3/28/17,581251513,121405655.5,84348,4484076493,49.71,97745296,30555.46875,63.88207324,32439,26.59063161,0.000448112,2.29549E+14,51895,15004116,5900
3/29/17,704154539,132732166.9,93064,4562459141,50.57,144998000,31268.28125,69.32498441,33266,21.84827882,0.0004589,2.3298E+14,53958,16432207,5988
3/30/17,958276470.2,134839666.5,96209,4794124856,53.12,86885696,30819.84375,71.10513216,38707,32.78097828,0.000428988,2.36982E+14,61945,16859361,5910
3/31/17,845828233.9,259615937.8,103102,4672222188,51.75,151416000,31208.28125,77.40067653,44815,39.68231607,0.00042,2.40139E+14,68499,17607366,5971
4/1/17,507445642.7,88110592.43,80572,4518674013,50.03,92461904,30850.9375,57.22288136,32155,25.07024705,0.000433317,2.39048E+14,49585,14239076,5926
4/2/17,813276287.6,169135964.4,88948,4584268368,50.74,134604000,30440.78125,66.26708212,35602,50.73401877,0.00043894,2.42037E+14,55377,15602088,5846
4/3/17,889181570.4,232178553.1,100221,4412079102,48.82,190512992,31186.25,74.78445755,42729,48.8518282,0.00042,2.25778E+14,66125,16670862,5979
4/4/17,398440104.9,119751890.8,86279,3971101175,43.92,157568000,31055.3125,64.97985002,35398,43.46143128,0.000434172,2.40588E+14,54063,14937629,5932
4/5/17,577710544.3,124357749.8,87411,4039588477,44.66,119733000,31235.3125,68.31268605,35448,41.37555062,0.00044846,2.46279E+14,54758,15309698,5986
4/6/17,837963501.1,182487120.9,95177,4091466654,45.22,147120000,30724.375,73.38862289,40227,45.2010067,0.00042,2.48619E+14,63234,16458935,5880
4/7/17,252789369.9,107605262.8,92846,3880226181,42.87,81474704,31074.53125,72.41898772,32354,10.2215131,0.000496582,2.49575E+14,51016,16508427,5946
4/8/17,302543057.9,70340260.73,72144,3784189924,41.8,74138800,30914.375,52.32712425,29308,21.90928249,0.0004216,2.52485E+14,45546,13347178,5936
4/9/17,316554483.9,74154417.67,74557,4010029783,44.28,55143000,30243.28125,56.80567881,28629,16.60314024,0.000458,2.53175E+14,44378,13671505,5797
4/10/17,397159576.3,90509045.01,75487,3920609333,43.28,44061500,30037.1875,63.03860792,31500,27.03470095,0.000441,2.55973E+14,48014,14167405,5758
4/11/17,382248293.8,82361948.98,75891,3942042240,43.5,38303300,30450.46875,58.91527217,30687,21.29673,0.000441,2.61037E+14,46335,13901391,5849
4/12/17,362321047.3,76602262.64,80347,3939756494,43.46,88045696,30213.90625,80.68895926,32313,21.52355414,0.00045932,2.60942E+14,48487,15583483,5779
4/13/17,298680449.6,95725688.61,84124,4199713413,46.31,157200000,30342.96875,61.65846332,34021,23.46997075,0.000441,2.54806E+14,51932,15009867,5798
4/14/17,383201927.4,113851025.5,81155,4533623533,49.97,91674400,30989.6875,62.89644005,32507,21.71970301,0.000458,2.71575E+14,49707,14479698,5908
4/15/17,189290668.6,77401409.64,74820,4324326288,47.65,66207800,29998.125,57.80525136,30948,19.10036637,0.00044122,2.72397E+14,46563,13433504,5721
4/16/17,95990392.03,37378962.49,70634,4451692882,49.04,31343800,30503.4375,55.11769542,27817,14.712,0.0004589,2.72581E+14,41027,12918655,5820
4/17/17,132400158.5,70128916.83,72546,4419246839,48.66,44013300,30648.125,60.47329724,29468,24.61069643,0.000458,2.75532E+14,43099,13535483,5861
4/18/17,447928884.4,107732250.7,83303,4389208492,48.32,78748496,30519.84375,73.74478176,34028,24.16,0.00045932,2.8274E+14,48288,15255030,5861
4/19/17,518517798.6,127311199.2,85734,4609404602,50.73,76281000,29612.1875,78.39648454,34367,25.35485806,0.000463932,2.88751E+14,48426,15232878,5718
4/20/17,559461579.5,99022549.07,85450,4375248166,48.13,79600896,30422.1875,71.79277396,35729,16.0629966,0.00045932,2.83972E+14,52192,15124836,5859
4/21/17,398990644.9,66098942.33,81278,4514239170,49.64,45048300,30477.34375,92.1973651,31522,15.08909071,0.000479075,2.90823E+14,44864,15816592,5878
4/22/17,360267180.1,88709105.02,73539,4382784282,48.18,37357600,29990.3125,74.92014406,30640,23.71983997,0.00046074,2.97111E+14,42691,14070592,5792
4/23/17,352367852.7,53037154.84,77073,4421225339,48.59,36234000,30491.25,65.08920182,30827,20.92832382,0.0004589,2.98451E+14,44088,14032837,5864
4/24/17,452038496.8,103351317,80531,4448354982,48.87,55580600,29782.96875,72.97982447,35371,34.209,0.000457842,2.95212E+14,47359,14606195,5721
4/25/17,410630349.4,63929394.93,93033,4559098570,50.07,38264600,30760.3125,78.57420473,33725,12.27959795,0.00045932,2.98308E+14,48150,16530758,5897
4/26/17,591900074.8,168556081.8,89642,4545910163,49.91,104884000,29332.1875,74.78972386,41015,20.31993741,0.00042,3.08931E+14,54931,15352688,5637
4/27/17,836271775.8,124316496.8,104494,4811390796,52.81,246775008,29330,87.31269091,47164,16.18181127,0.000441,3.13696E+14,63724,17461864,5642
4/28/17,958960427.9,213004372.5,106193,5671618116,62.23,346545984,29682.03125,79.20596841,42681,26.7327634,0.000458,3.28633E+14,60202,18102978,5697
4/29/17,1041089742,207996428.3,91335,6508319868,71.39,165448000,29217.65625,70.2026858,39535,35.695,0.000441,3.42092E+14,55634,15712416,5626
4/30/17,1144929896,162056164.8,95202,6250887827,68.54,229944992,29368.59375,78.95863027,41993,37.34426517,0.000444031,3.32584E+14,56853,17303680,5648
5/1/17,2157965699,540604395.7,112202,7235965942,79.32,376841984,29357.5,105.5382141,48108,39.78693389,0.000462,3.36173E+14,64705,19933984,5624
5/2/17,1598072603,224157579.3,110354,6995271613,76.65,193772992,29436.40625,112.7346027,45810,38.56470933,0.00045932,3.352E+14,63029,19447499,5619
5/3/17,1794899714,193158237.2,97334,7051804086,77.25,141922000,29552.65625,77.31350609,41382,38.625,0.000441,3.39479E+14,57849,17102595,5649
5/4/17,1906581394,329004130.7,114877,7279896283,79.72,366847008,29423.4375,92.43033996,51346,45.02281004,0.000441,3.36421E+14,74143,18928062,5649
5/5/17,2441483544,542198208.9,108514,8835826618,96.73,331928000,29702.03125,84.35330606,50154,96.71799291,0.000441,3.49788E+14,70871,17993712,5675
5/6/17,1515390557,188824667.1,95014,8672842178,94.91,151462000,29703.4375,84.36414639,43007,67.41866445,0.000427326,3.4926E+14,60430,16659129,5678
5/7/17,1985604220,197754156.5,106631,8945672270,97.87,183295008,29880.15625,105.7335058,48105,81.10441261,0.000441,3.53593E+14,66815,18994257,5718
5/8/17,1871889642,232365377.8,117509,8572131454,93.75,231344000,29425.9375,95.60596395,55811,93.75,0.0004216,3.53828E+14,77307,19226000,5640
5/9/17,1872951046,330975205.9,112933,8344661139,91.23,363433984,29755,106.6666284,51934,91.23,0.000441,3.6557E+14,71099,19149023,5672
5/10/17,1748579943,207020491.8,109673,8340228747,91.15,145602000,29614.84375,104.9045369,50606,58.350584,0.000441,3.63679E+14,68875,18226277,5648
5/11/17,2100907149,190921793.2,117189,8216152556,89.77,132722000,29734.53125,109.3933802,52791,35.40169635,0.000441,3.69262E+14,72872,19111415,5702
5/12/17,1676513899,215912332.8,107241,8187309625,89.43,145824992,29889.6875,109.0603735,47118,47.94224431,0.000454115,3.79251E+14,64887,17941711,5688
5/13/17,1210756343,98459434.52,101332,8122171084,88.69,88742200,29253.28125,106.9235883,42640,33.5172715,0.000461566,3.78491E+14,57325,17136980,5591
5/14/17,1174624731,186635007.8,101348,8324477292,90.87,66046600,28217.5,106.3791366,44543,40.10257393,0.00045356,4.04779E+14,60712,16964548,5402
5/15/17,1628986861,246216036.9,122792,8319578010,90.78,170999008,28462.34375,132.1233988,52284,24.44345856,0.000462,4.14048E+14,71895,20693161,5401
5/16/17,2066619672,198533919.3,116341,8469141040,92.39,152284992,28717.96875,137.1437676,51988,54.61016669,0.000458,4.1708E+14,69881,19884101,5457
5/17/17,1437441717,405751442.6,140135,8184012621,89.25,183031008,27898.90625,220.2194372,59673,88.69382435,0.000501409,4.08104E+14,80493,22923889,5325
5/18/17,906290175.4,186558893.7,137409,8240321479,89.84,196236992,28480.78125,158.4985933,59136,31.34016023,0.000462,4.14448E+14,80822,23186801,5462
5/19/17,1592409570,420424972.9,161568,8904528880,97.05,626945024,28381.25,173.9858554,72168,66.29129174,0.000441,4.3165E+14,102330,26042096,5424
5/20/17,1333990065,266681372.7,130912,11860263386,129.22,331455008,28652.03125,155.5797697,52744,33.57400889,0.000458,4.39714E+14,77026,22937331,5489
5/21/17,1788196178,502858655.9,149699,11709407128,127.54,570361024,28654.0625,160.5231369,60759,36.9866,0.0004589,4.51327E+14,85787,24934577,5437
5/22/17,4361783177,814430486.7,176255,14526439643,158.17,1188909952,28769.21875,182.63242,76576,85.3453686,0.000451791,4.63103E+14,114486,29136060,5468
5/23/17,2854682761,413750470,187121,15693192111,170.82,530708992,28576.09375,253.7286422,84639,66.15672065,0.000462,4.48717E+14,112028,35909385,5419
5/24/17,3063663177,678248364.6,187293,16784709008,182.65,561014016,28640.625,272.0906793,82373,91.02602904,0.000465318,4.58978E+14,111023,36173675,5427
5/25/17,3013637715,753054437.3,183010,17451797602,189.85,943636992,28838.90625,218.689885,82061,95.07072417,0.000465318,4.57711E+14,115040,32528706,5465
5/26/17,3133264955,714114862.5,169818,16112691120,175.22,792457984,28963.75,206.0558265,75844,84.20919462,0.000441,4.56542E+14,104839,30531110,5492
5/27/17,2042000352,487765081.6,149450,14700691620,159.82,1217059968,28775.46875,182.12726,65465,80.39746245,0.000445921,4.73268E+14,88950,27884438,5439
5/28/17,1687759372,365972712.8,155271,14613556744,158.82,717971008,28823.28125,192.5255142,64124,33.2171412,0.00045932,4.69177E+14,86246,29330685,5453
5/29/17,1882790776,364135622.7,158547,15659084484,170.13,718828032,29537.34375,192.6245581,69703,55.34943031,0.000443476,4.87713E+14,95358,27460457,5579
5/30/17,2705172512,933254256.9,193618,18010315819,195.61,1586669952,29819.375,319.9258719,84394,85.88361163,0.000462,5.13217E+14,115213,39451502,5581
5/31/17,5493605928,1136369143,214126,21328628574,231.58,1271600000,28748.4375,634.0721771,104710,231.34842,0.000504,5.19724E+14,140919,37032042,5412
6/1/17,4054065980,793845049.7,199160,21271564989,230.89,812924032,28069.375,253.2934708,95854,102.0207585,0.000492751,5.61001E+14,129692,34509606,5276
6/2/17,3875800770,753338776.7,194911,20485768680,222.29,469532000,26820.625,291.5978415,80501,46.55055629,0.000469056,5.74506E+14,107109,38367548,5087
6/3/17,3578719098,509350563.5,175666,20598908499,223.46,427896000,27526.40625,228.1346958,79530,79.25990387,0.000452744,5.75748E+14,105047,34546600,5206
6/4/17,3192118016,464391046.6,180136,20666405074,224.12,753820032,27232.5,255.7138709,81765,56.77863812,0.000504,5.97678E+14,104454,33323391,5160
6/5/17,4392063834,671932209.2,190305,22622743003,245.26,435660000,27789.84375,219.924347,90496,98.84733156,0.000462,5.99656E+14,119270,33797068,5249
6/6/17,5230294097,651651697.4,200523,22936944178,248.6,741553024,27483.75,265.0757626,93827,88.253,0.000463262,6.15097E+14,124545,38401877,5208
6/7/17,4987511236,701959387.4,207180,24389599765,264.26,461648992,27770.78125,277.9634687,91967,55.90760553,0.000483,6.32534E+14,122539,38704316,5239
6/8/17,4111178789,466015068.6,187700,23817592947,257.99,385494016,27631.25,239.51528,87376,57.80988114,0.000480517,6.40655E+14,112015,36109080,5209
6/9/17,4312002844,519362673.3,215831,24172064044,261.75,557985984,27650,250.5084808,98491,57.50855075,0.000450329,6.39988E+14,131645,39011663,5214
6/10/17,3385162060,804653247.5,213356,26051103219,282.01,1611629952,28158.75,214.5596411,102905,106.5052198,0.000441,6.62233E+14,140758,35148297,5332
6/11/17,4298048235,906891893.8,240490,31305789262,338.79,1373219968,27926.71875,313.8776096,116207,123.9127801,0.000463298,6.82857E+14,162736,45421663,5246
6/12/17,9513491872,1825247488,292941,31534462227,341.16,2882650112,28100.625,512.809391,144433,211.3499266,0.000507381,6.76331E+14,194465,49494648,5237
6/13/17,8879699074,1371480846,280054,36585748947,395.69,1717379968,28276.09375,294.6420993,140873,137.4287948,0.000471636,6.94617E+14,188739,46430202,5272
6/14/17,5673453696,1216964707,250410,36773236457,397.59,1272579968,28268.75,254.7583744,125710,124.2957087,0.000447038,7.13189E+14,170182,42038785,5293
6/15/17,7695523285,1087798084,261617,33168844528,358.51,2463450112,28198.75,279.6205924,128892,150.787708,0.000468737,7.2825E+14,175747,43457704,5305
6/16/17,6774705233,759387087.1,248003,33425559298,361.18,1096280064,28370.9375,257.5084865,116218,84.4814171,0.000441,7.37125E+14,157189,42871543,5336
